ArrayTaskID	Sample	Smoothing_window
414	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652336_Lung-Bronchus-Epithelial-Z000000RZ.hg38.bed	1000
415	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652337_Lung-Bronchus-Epithelial-Z000000S5.hg38.bed	1000
416	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652338_Prostate-Epithelial-Z000000RV.hg38.bed	1000
417	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652339_Prostate-Epithelial-Z000000S3.hg38.bed	1000
418	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652340_Prostate-Epithelial-Z0000045F.hg38.bed	1000
419	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652341_Prostate-Epithelial-Z0000045G.hg38.bed	1000
420	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652342_Bladder-Epithelial-Z000000QM.hg38.bed	1000
421	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652343_Bladder-Epithelial-Z000000QP.hg38.bed	1000
422	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652344_Bladder-Epithelial-Z0000043F.hg38.bed	1000
423	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652345_Bladder-Epithelial-Z0000044L.hg38.bed	1000
424	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652346_Bladder-Epithelial-Z00000450.hg38.bed	1000
425	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652347_Breast-Luminal-Epithelial-Z000000V2.hg38.bed	1000
426	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652348_Breast-Luminal-Epithelial-Z000000VJ.hg38.bed	1000
427	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652349_Breast-Luminal-Epithelial-Z000000VN.hg38.bed	1000
428	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652350_Breast-Basal-Epithelial-Z000000V6.hg38.bed	1000
429	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652351_Breast-Basal-Epithelial-Z000000VG.hg38.bed	1000
430	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652352_Breast-Basal-Epithelial-Z000000VL.hg38.bed	1000
431	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652353_Breast-Basal-Epithelial-Z0000043E.hg38.bed	1000
432	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652354_Lung-Alveolar-Epithelial-Z000000T1.hg38.bed	1000
433	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652355_Lung-Alveolar-Epithelial-Z000000VC.hg38.bed	1000
434	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652356_Lung-Alveolar-Epithelial-Z000000VE.hg38.bed	1000
435	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652357_Lung-Pleura-Z0000042B.hg38.bed	1000
436	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652358_Gallbladder-Epithelial-Z00000432.hg38.bed	1000
437	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652359_Gastric-fundus-Epithelial-Z000000RX.hg38.bed	1000
438	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652360_Gastric-fundus-Epithelial-Z000000SK.hg38.bed	1000
439	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652361_Gastric-fundus-Epithelial-Z000000SV.hg38.bed	1000
440	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652362_Gastric-body-Epithelial-Z000000SD.hg38.bed	1000
441	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652363_Gastric-body-Epithelial-Z000000SM.hg38.bed	1000
442	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652364_Gastric-body-Epithelial-Z000000ST.hg38.bed	1000
443	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652365_Gastric-antrum-Epithelial-Z000000SF.hg38.bed	1000
444	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652366_Gastric-antrum-Epithelial-Z000000SP.hg38.bed	1000
445	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652367_Gastric-antrum-Epithelial-Z000000SR.hg38.bed	1000
446	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652368_Gastric-antrum-Endocrine-Z00000437.hg38.bed	1000
447	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652369_Gastric-antrum-Endocrine-Z00000438.hg38.bed	1000
448	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652370_Colon-Right-Epithelial-Z000000V0.hg38.bed	1000
449	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652371_Colon-Right-Epithelial-Z000000V8.hg38.bed	1000
450	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652372_Colon-Right-Endocrine-Z0000044S.hg38.bed	1000
451	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652373_Colon-Left-Epithelial-Z000000VA.hg38.bed	1000
452	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652374_Colon-Left-Endocrine-Z0000044J.hg38.bed	1000
453	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652375_Colon-Left-Endocrine-Z0000044T.hg38.bed	1000
454	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652376_Colon-Left-Epithelial-Z0000043B.hg38.bed	1000
455	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652377_Colon-Left-Epithelial-Z0000043C.hg38.bed	1000
456	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652378_Small-int-Epithelial-Z0000042V.hg38.bed	1000
457	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652379_Small-int-Epithelial-Z000000RT.hg38.bed	1000
458	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652380_Small-int-Epithelial-Z000000UW.hg38.bed	1000
459	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652381_Small-int-Epithelial-Z000000UY.hg38.bed	1000
460	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM5652382_Small-int-Endocrine-Z00000436.hg38.bed	1000
461	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810003_CNVS-NORM-cfDNA-110000263-WGBS-Rep1.hg38.bed	1000
462	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810004_CNVS-NORM-cfDNA-110000264-WGBS-Rep1.hg38.bed	1000
463	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810005_CNVS-NORM-cfDNA-110027051-WGBS-Rep1.hg38.bed	1000
464	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810006_CNVS-NORM-cfDNA-110027054-WGBS-Rep2.hg38.bed	1000
465	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810007_CNVS-NORM-cfDNA-110029639-WGBS-Rep1.hg38.bed	1000
466	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810008_CNVS-NORM-cfDNA-110029979-WGBS-Rep1.hg38.bed	1000
467	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810009_CNVS-NORM-cfDNA-110032739-WGBS-Rep1.hg38.bed	1000
468	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810010_CNVS-NORM-cfDNA-110032789-WGBS-Rep1.hg38.bed	1000
469	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810011_CNVS-NORM-cfDNA-110033253-WGBS-Rep1.hg38.bed	1000
470	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810012_CNVS-NORM-cfDNA-110033397-WGBS-Rep1.hg38.bed	1000
471	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810013_CNVS-NORM-cfDNA-110033577-WGBS-Rep1.hg38.bed	1000
472	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810014_CNVS-NORM-cfDNA-110033633-WGBS-Rep1.hg38.bed	1000
473	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810015_CNVS-NORM-cfDNA-110033727-WGBS-Rep1.hg38.bed	1000
474	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810016_CNVS-NORM-cfDNA-110033745-WGBS-Rep1.hg38.bed	1000
475	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810017_CNVS-NORM-cfDNA-110033746-WGBS-Rep1.hg38.bed	1000
476	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810018_CNVS-NORM-cfDNA-110033750-WGBS-Rep1.hg38.bed	1000
477	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810019_CNVS-NORM-cfDNA-110033907-WGBS-Rep1.hg38.bed	1000
478	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810020_CNVS-NORM-cfDNA-110033912-WGBS-Rep1.hg38.bed	1000
479	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810021_CNVS-NORM-cfDNA-110033933-WGBS-Rep1.hg38.bed	1000
480	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810022_CNVS-NORM-cfDNA-110036059-WGBS-Rep1.hg38.bed	1000
481	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810023_CNVS-NORM-cfDNA-110036107-WGBS-Rep1.hg38.bed	1000
482	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810024_CNVS-NORM-cfDNA-110036138-WGBS-Rep1.hg38.bed	1000
483	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810025_CNVS-NORM-cfDNA-110036152-WGBS-Rep1.hg38.bed	1000
484	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810026_CNVS-NORM-WBC-110000263-WGBS-Rep1.hg38.bed	1000
485	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810027_CNVS-NORM-WBC-110000264-WGBS-Rep1.hg38.bed	1000
486	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810028_CNVS-NORM-WBC-110027051-WGBS-Rep1.hg38.bed	1000
487	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810029_CNVS-NORM-WBC-110027054-WGBS-Rep1.hg38.bed	1000
488	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810030_CNVS-NORM-WBC-110029639-WGBS-Rep1.hg38.bed	1000
489	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810031_CNVS-NORM-WBC-110029979-WGBS-Rep1.hg38.bed	1000
490	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810032_CNVS-NORM-WBC-110032739-WGBS-Rep1.hg38.bed	1000
491	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810033_CNVS-NORM-WBC-110032789-WGBS-Rep1.hg38.bed	1000
492	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810034_CNVS-NORM-WBC-110033253-WGBS-Rep1.hg38.bed	1000
493	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810035_CNVS-NORM-WBC-110033397-WGBS-Rep1.hg38.bed	1000
494	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810036_CNVS-NORM-WBC-110033577-WGBS-Rep1.hg38.bed	1000
495	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810037_CNVS-NORM-WBC-110033633-WGBS-Rep1.hg38.bed	1000
496	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810038_CNVS-NORM-WBC-110033727-WGBS-Rep1.hg38.bed	1000
497	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810039_CNVS-NORM-WBC-110033745-WGBS-Rep1.hg38.bed	1000
498	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810040_CNVS-NORM-WBC-110033746-WGBS-Rep1.hg38.bed	1000
499	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810041_CNVS-NORM-WBC-110033750-WGBS-Rep1.hg38.bed	1000
500	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810042_CNVS-NORM-WBC-110033907-WGBS-Rep1.hg38.bed	1000
501	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810043_CNVS-NORM-WBC-110033912-WGBS-Rep1.hg38.bed	1000
502	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810044_CNVS-NORM-WBC-110033933-WGBS-Rep1.hg38.bed	1000
503	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810045_CNVS-NORM-WBC-110036059-WGBS-Rep1.hg38.bed	1000
504	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810046_CNVS-NORM-WBC-110036107-WGBS-Rep1.hg38.bed	1000
505	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810047_CNVS-NORM-WBC-110036138-WGBS-Rep1.hg38.bed	1000
506	/jmsh/external/nihit/Israeli_methylation_dataset/bed/GSM6810048_CNVS-NORM-WBC-110036152-WGBS-Rep1.hg38.bed	1000
